product_name,brands,nutriscore_grade,nova_group,energy-kcal_100g,sugars_100g,sodium_100g,saturated-fat_100g,fat_100g,carbohydrates_100g,proteins_100g,fiber_100g,additives_n,url,pnns_groups_1,pnns_groups_2,ID_Match
Queso Chiapas,Coita,e,,340.0,1.0,1.3,17.0,27.0,2.0,23.0,,,http://world-en.openfoodfacts.org/product/7503008368811/queso-chiapas-coita,Milk and dairy products,Cheese,QUESO CHIAPAS | COITA
maruba deleite,Stevia Natural,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503008412606/maruba-deleite-stevia-natural,unknown,unknown,MARUBA DELEITE | STEVIA NATURAL
LINAZA CANADIENSE,LINAHEALTH,unknown,,543.0,1.0,,3.0,43.0,10.0,29.0,28.0,0.0,http://world-en.openfoodfacts.org/product/7503008484016/linaza-canadiense-linahealth,Cereals and potatoes,Cereals,LINAZA CANADIENSE | LINAHEALTH
Tortillas Guanajuato,Guanajuato,unknown,,180.0,,,,1.0,43.0,5.0,4.0,,http://world-en.openfoodfacts.org/product/7503008588271/tortillas-guanajuato,unknown,unknown,TORTILLAS GUANAJUATO | GUANAJUATO
leche,marsella,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503008591042/leche-marsella,unknown,unknown,LECHE | MARSELLA
Vinagre balsámico,Pianello,not-applicable,4.0,60.0,12.0,0.035,0.0,0.0,14.0,,0.0,1.0,http://world-en.openfoodfacts.org/product/7503008603028/vinagre-balsamico-pianello,Fat and sauces,Dressings and sauces,VINAGRE BALSÁMICO | PIANELLO
Coconut Water,A de coco,b,4.0,15.8,3.94,0.0261,,0.0,3.94,0.0,,0.0,http://world-en.openfoodfacts.org/product/7503008669000/coconut-water-a-de-coco,Beverages,Unsweetened beverages,COCONUT WATER | A DE COCO
Harina de coco,A de coco,unknown,,440.0,,,12.0,12.0,65.0,17.0,46.0,,http://world-en.openfoodfacts.org/product/7503008669048/harina-de-coco-a-de-coco,unknown,unknown,HARINA DE COCO | A DE COCO
Alimento Líquido de Coco,A de Coco,c,4.0,22.0,1.0,0.0,1.5,1.9,1.3,0.0,1.1,1.0,http://world-en.openfoodfacts.org/product/7503008669055/alimento-liquido-de-coco-a-de-coco,Beverages,Plant-based milk substitutes,ALIMENTO LÍQUIDO DE COCO | A DE COCO
Aceite de coco A de Coco orgánico,A de coco,e,2.0,900.0,0.0,0.0,92.9,99.3,0.714,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503008669109/aceite-de-coco-a-de-coco-organico,Fat and sauces,Fats,ACEITE DE COCO A DE COCO ORGÁNICO | A DE COCO
Agua de coco,A de coco,b,1.0,16.0,2.5,0.026,0.0,0.0,4.1,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503008669147/agua-de-coco-a-de-coco,Beverages,Unsweetened beverages,AGUA DE COCO | A DE COCO
Bebida de coco orgánico,A de coco,c,4.0,26.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,2.0,http://world-en.openfoodfacts.org/product/7503008669338/bebida-de-coco-organico-a-de-coco,Beverages,Plant-based milk substitutes,BEBIDA DE COCO ORGÁNICO | A DE COCO
Coco chips A de Coco,A de Coco,e,,,46.7,0.411,34.0,37.3,57.3,3.33,8.0,0.0,http://world-en.openfoodfacts.org/product/7503008669383/coco-chips-a-de-coco,unknown,unknown,COCO CHIPS A DE COCO | A DE COCO
Coco rallado A de Coco orgánico deshidratado,A de coco,d,1.0,725.0,7.5,0.025,60.0,67.5,25.0,18.8,15.0,0.0,http://world-en.openfoodfacts.org/product/7503008669444/coco-rallado-a-de-coco-organico-deshidratado,Fruits and vegetables,Dried fruits,COCO RALLADO A DE COCO ORGÁNICO DESHIDRATADO | A DE COCO
Coconut Milk con Cocoa,A de Coco,d,4.0,,3.12,0.0121,1.36,1.48,4.55,0.424,0.727,3.0,http://world-en.openfoodfacts.org/product/7503008669468/coconut-milk-con-cocoa-a-de-coco,Beverages,Plant-based milk substitutes,COCONUT MILK CON COCOA | A DE COCO
Bebida de Coco con Matcha,A de Coco,unknown,,26.0,,0.013,1.6,1.9,2.1,0.0,,,http://world-en.openfoodfacts.org/product/7503008669673/bebida-de-coco-con-matcha-a-de-coco,unknown,unknown,BEBIDA DE COCO CON MATCHA | A DE COCO
Nopalia,Nopalia,a,3.0,341.0,0.0,0.0,0.7,4.4,67.4,7.9,1.0,0.0,http://world-en.openfoodfacts.org/product/7503008708020/nopalia,Cereals and potatoes,Bread,NOPALIA | NOPALIA
Churritos de Nopal,"Nopalia, a tu salud",c,4.0,,0.0,0.339,3.33,16.7,70.0,6.67,13.3,1.0,http://world-en.openfoodfacts.org/product/7503008708105/churritos-de-nopal-nopalia,Sugary snacks,Biscuits and cakes,"CHURRITOS DE NOPAL | NOPALIA, A TU SALUD"
"Nopalia, Churritos de Nopal",Nopalia,c,4.0,,0.0,0.403,3.33,26.7,50.0,6.67,10.0,1.0,http://world-en.openfoodfacts.org/product/7503008708112/nopalia-churritos-de-nopal,unknown,unknown,"NOPALIA, CHURRITOS DE NOPAL | NOPALIA"
Fresh Organic Cactus And Corn Tortilla,Nopalia,a,4.0,60.0,0.0,0.008,0.0,0.0,14.0,1.0,2.0,2.0,http://world-en.openfoodfacts.org/product/7503008708174/fresh-organic-cactus-and-corn-tortilla-nopalia,Cereals and potatoes,Bread,FRESH ORGANIC CACTUS AND CORN TORTILLA | NOPALIA
Churritos hechos con nopal fresco,Nopalia,b,4.0,150.0,0.0,0.12,1.0,8.0,18.0,2.0,2.0,4.0,http://world-en.openfoodfacts.org/product/7503008708266/churritos-hechos-con-nopal-fresco-nopalia,Sugary snacks,Biscuits and cakes,CHURRITOS HECHOS CON NOPAL FRESCO | NOPALIA
Churritos Nopalia habanero,Nopalia,d,4.0,468.0,0.0,0.6792,13.2,25.8,51.1,7.9,10.1,8.0,http://world-en.openfoodfacts.org/product/7503008708631/churritos-nopalia-habanero,Salty snacks,Appetizers,CHURRITOS NOPALIA HABANERO | NOPALIA
Churritos Nopalia habanero,Nopalia,d,4.0,468.0,0.0,0.6792,3.9,25.8,51.1,7.9,10.1,7.0,http://world-en.openfoodfacts.org/product/7503008708655/churritos-nopalia-habanero,Salty snacks,Appetizers,CHURRITOS NOPALIA HABANERO | NOPALIA
Nopachos Horneados,Nopalia,d,,383.0,6.1,1.0717,1.4,11.9,62.9,6.3,7.7,,http://world-en.openfoodfacts.org/product/7503008708815/nopachos-horneados-nopalia,unknown,unknown,NOPACHOS HORNEADOS | NOPALIA
Nopachos horneados,Nopalia,unknown,,383.7,5.0,,1.4,11.9,62.9,6.3,7.7,,http://world-en.openfoodfacts.org/product/7503008708877/nopachos-horneados-nopalia,unknown,unknown,NOPACHOS HORNEADOS | NOPALIA
"Tortillas de Maiz, Nopal y Linaza",Nopalia,unknown,,237.0,0.0,0.03,0.4,3.6,46.4,5.2,8.4,,http://world-en.openfoodfacts.org/product/7503008708945/tortillas-de-maiz-nopal-y-linaza-nopalia,unknown,unknown,"TORTILLAS DE MAIZ, NOPAL Y LINAZA | NOPALIA"
Tortillas Nopal,Susalia,unknown,,239.0,,0.0302,0.6,3.4,46.5,5.6,7.1,,http://world-en.openfoodfacts.org/product/7503008708952/tortillas-nopal-susalia,unknown,unknown,TORTILLAS NOPAL | SUSALIA
Huevo gallina real,Veggetarian,unknown,,138.0,,,,11.1000003814697,1.20000004768372,12.0,,,http://world-en.openfoodfacts.org/product/7503008948945/huevo-gallina-real-veggetarian,Fish Meat Eggs,Eggs,HUEVO GALLINA REAL | VEGGETARIAN
proteína de soya,Molida,unknown,1.0,267.77,0.0,32.61,0.26,1.01,14.96,,26.33,0.0,http://world-en.openfoodfacts.org/product/7503009079020/proteina-de-soya-molida,Cereals and potatoes,Legumes,PROTEÍNA DE SOYA | MOLIDA
Chocolate And Fruit Bar,Nature Valley,unknown,,381.0,27.7,0.231,2.31,7.31,74.2,4.23,4.23,,http://world-en.openfoodfacts.org/product/7503009330015/chocolate-and-fruit-bar-nature-valley,unknown,unknown,CHOCOLATE AND FRUIT BAR | NATURE VALLEY
Chocolate & Fruit,Nature Valley,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503009330022/chocolate-fruit-nature-valley,unknown,unknown,CHOCOLATE & FRUIT | NATURE VALLEY
Chicharron de cerdo,Costco,unknown,,529.0,,2.4267,,32.0,0.0,60.3,,,http://world-en.openfoodfacts.org/product/7503009481373/chicharron-de-cerdo-costco,unknown,unknown,CHICHARRON DE CERDO | COSTCO
Jocoque Preparado,Cazares,unknown,,31.3,0.8,0.06948,0.5,1.0,2.8,2.8,0.0,,http://world-en.openfoodfacts.org/product/7503009551007/jocoque-preparado-cazares,unknown,unknown,JOCOQUE PREPARADO | CAZARES
Jocoque con chile bravo,Lacteos Cazares,unknown,3.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503009551045/jocoque-con-chile-bravo-lacteos-cazares,unknown,unknown,JOCOQUE CON CHILE BRAVO | LACTEOS CAZARES
Torti casa,Marroquin,unknown,,459.940002441406,0.230000004172325,,20.2099990844727,22.7800006866455,56.1599998474121,7.57000017166138,2.00999999046326,,http://world-en.openfoodfacts.org/product/7503009612005/torti-casa-marroquin,unknown,unknown,TORTI CASA | MARROQUIN
Gelatina Mosaico,Tía Sara,unknown,,130.2,26.3,0.01,0.3,0.6,28.9,2.3,0.2,,http://world-en.openfoodfacts.org/product/7503009664028/gelatina-mosaico-tia-sara,unknown,unknown,GELATINA MOSAICO | TÍA SARA
Salsa Macha,Doña María,unknown,,692.0,0.740000009536743,,8.39999961853027,69.8000030517578,8.19999980926514,3.09999990463257,1.5,,http://world-en.openfoodfacts.org/product/7503009687713/salsa-macha-dona-maria,unknown,unknown,SALSA MACHA | DOÑA MARÍA
Cellergy Boost,Celion,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503009747974/cellergy-boost-celion,unknown,unknown,CELLERGY BOOST | CELION
SALSA AGRIDULCE CON CHILE,SUGOI,e,4.0,230.0,148.0,1.7,0.0,0.0,151.0,2.74,5.48,2.0,http://world-en.openfoodfacts.org/product/7503009765046/salsa-agridulce-con-chile-sugoi,Fat and sauces,Dressings and sauces,SALSA AGRIDULCE CON CHILE | SUGOI
Balsamic Cream Pianello,Pianello,d,4.0,,64.0,0.065,0.0,0.0,68.0,1.2,0.0,1.0,http://world-en.openfoodfacts.org/product/7503009765350/balsamic-cream-pianello,Fat and sauces,Dressings and sauces,BALSAMIC CREAM PIANELLO | PIANELLO
Cranberries Balsamic Vinegar Pianello,Pianello,not-applicable,4.0,,0.0,0.0102,0.0,0.0,10.0,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7503009765466/cranberries-balsamic-vinegar-pianello,Fat and sauces,Dressings and sauces,CRANBERRIES BALSAMIC VINEGAR PIANELLO | PIANELLO
SALSA DE OSTION,SUGOI,e,4.0,,5.13,4.06,0.0,1.28,10.3,2.56,0.0,3.0,http://world-en.openfoodfacts.org/product/7503009765480/salsa-de-ostion-sugoi,Fat and sauces,Dressings and sauces,SALSA DE OSTION | SUGOI
Salsa De Anguila,Sugoi,unknown,,200.0,,2.66,,0.0,47.0,2.0,,,http://world-en.openfoodfacts.org/product/7503009765541/salsa-de-anguila-sugoi,unknown,unknown,SALSA DE ANGUILA | SUGOI
Carne machaca,Super Carnes Clasificadas Chihuahua,unknown,,298.0,,2.76,,7.0,1.7,57.0,,,http://world-en.openfoodfacts.org/product/7503009814126/carne-machaca-super-carnes-clasificadas-chihuahua,unknown,unknown,CARNE MACHACA | SUPER CARNES CLASIFICADAS CHIHUAHUA
anillo prisma,dulcin,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503009889032/anillo-prisma-dulcin,unknown,unknown,ANILLO PRISMA | DULCIN
Germinado de brócoli y Germinado de alfalfa,AlfaVid,a,,42.5,0.2,0.0128,0.1,0.9,3.6,5.0,3.2,0.0,http://world-en.openfoodfacts.org/product/7503010052029/germinado-de-brocoli-y-germinado-de-alfalfa-alfavid,unknown,unknown,GERMINADO DE BRÓCOLI Y GERMINADO DE ALFALFA | ALFAVID
Tortillas,El Burrito,unknown,,301.0,4.5,,4.5,9.0,47.0,8.0,2.70000004768372,,http://world-en.openfoodfacts.org/product/7503010101062/tortillas-el-burrito,unknown,unknown,TORTILLAS | EL BURRITO
Avocado Oil Cold Pressed Extra Virgin,Avocare,unknown,2.0,839.7,,,13.3,93.3,,,,,http://world-en.openfoodfacts.org/product/7503010287148/avocado-oil-cold-pressed-extra-virgin-avocare,Fat and sauces,Fats,AVOCADO OIL COLD PRESSED EXTRA VIRGIN | AVOCARE
Avocado Oil Cold Pressed Extra Virgin,Avocare,b,,839.7,0.0,0.0,13.3,93.3,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503010287247/avocado-oil-cold-pressed-extra-virgin-avocare,Fat and sauces,Fats,AVOCADO OIL COLD PRESSED EXTRA VIRGIN | AVOCARE
Aceite de coco,Cococare,unknown,,1339.99996185303,,,20.0000002980232,150.0,,,,,http://world-en.openfoodfacts.org/product/7503010287407/aceite-de-coco-cococare,unknown,unknown,ACEITE DE COCO | COCOCARE
Aceite De Aguacate Y Girasol,Avocare,unknown,,839.7,,,13.3,93.3,0.0,0.0,,,http://world-en.openfoodfacts.org/product/7503010287490/aceite-de-aguacate-y-girasol-avocare,unknown,unknown,ACEITE DE AGUACATE Y GIRASOL | AVOCARE
Aceite de semilla de uva Grapecare,Grapecare,c,2.0,200.0,0.0,0.0,10.0,93.3,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503010287650/aceite-de-semilla-de-uva-grapecare,Fat and sauces,Fats,ACEITE DE SEMILLA DE UVA GRAPECARE | GRAPECARE
Extracto natural de vainilla,ProGourmet,not-applicable,1.0,275.0,1.0,0.115,0.0,0.0,1.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503010414018/extracto-natural-de-vainilla-progourmet,unknown,unknown,EXTRACTO NATURAL DE VAINILLA | PROGOURMET
Vainilla,Pro Agro,unknown,,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503010414506/vainilla-pro-agro,unknown,unknown,VAINILLA | PRO AGRO
Rol de Canela,Only Light,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503010515005/rol-de-canela-only-light,Cereals and potatoes,Bread,ROL DE CANELA | ONLY LIGHT
Muffin de manzana,Only light,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503010515012/muffin-de-manzana-only-light,unknown,unknown,MUFFIN DE MANZANA | ONLY LIGHT
Mini muffin mora azul,Only Light,unknown,,156.0,6.0,,1.0,4.0,18.0,4.0,8.0,,http://world-en.openfoodfacts.org/product/7503010515203/mini-muffin-mora-azul-only-light,unknown,unknown,MINI MUFFIN MORA AZUL | ONLY LIGHT
Only Light Mini Bisquet,Only light,d,,140.0,4.0,8.0,1.0,4.0,12.0,6.0,8.0,0.0,http://world-en.openfoodfacts.org/product/7503010515210/only-light-mini-bisquet,Cereals and potatoes,Bread,ONLY LIGHT MINI BISQUET | ONLY LIGHT
Only Light Mini Browni,Only light,unknown,,1030.0,6.0,8.0,6.0,14.0,18.0,4.0,8.0,,http://world-en.openfoodfacts.org/product/7503010515227/only-light-mini-browni,unknown,unknown,ONLY LIGHT MINI BROWNI | ONLY LIGHT
Tortillas guerreras,Guerreras,unknown,,228.0,1.0,,,2.0,48.0,4.0,2.0,,http://world-en.openfoodfacts.org/product/7503010519034/tortillas-guerreras,unknown,unknown,TORTILLAS GUERRERAS | GUERRERAS
Sopes,Guerreros Por Familia Ochoa,unknown,,228.0,1.0,0.0482,,2.0,48.0,4.0,2.0,,http://world-en.openfoodfacts.org/product/7503010519065/sopes-guerreros-por-familia-ochoa,unknown,unknown,SOPES | GUERREROS POR FAMILIA OCHOA
Totopos Guerreros,Familia Ochoa,a,3.0,470.0,0.0,0.01,1.0,16.0,74.0,7.0,9.0,0.0,http://world-en.openfoodfacts.org/product/7503010519089/totopos-guerreros-familia-ochoa,Cereals and potatoes,Bread,TOTOPOS GUERREROS | FAMILIA OCHOA
La china poblana,Ki gourmet,unknown,,41.0,1.19000005722046,,0.119999997317791,0.939999997615814,4.0,5.13000011444092,0.46000000834465,,http://world-en.openfoodfacts.org/product/7503010543107/la-china-poblana-ki-gourmet,unknown,unknown,LA CHINA POBLANA | KI GOURMET
Nonni,Nonni,unknown,1.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503010735243/nonni,unknown,unknown,NONNI | NONNI
Totopos deshidratados caseros,Toto fast,unknown,,449.0,1.67,0.543,2.33,19.7,60.7,7.0,9.0,,http://world-en.openfoodfacts.org/product/7503010924012/totopos-deshidratados-caseros-toto-fast,unknown,unknown,TOTOPOS DESHIDRATADOS CASEROS | TOTO FAST
Chilaquiles chips,Toto fast,unknown,,115.0,,,0.300000011920929,5.30000019073486,15.1000003814697,1.70000004768372,1.60000002384186,,http://world-en.openfoodfacts.org/product/7503010924036/chilaquiles-chips-toto-fast,unknown,unknown,CHILAQUILES CHIPS | TOTO FAST
Tostadas,Totofast,d,3.0,460.6,0.0,0.977,1.4,21.4,60.4,6.6,6.4,0.0,http://world-en.openfoodfacts.org/product/7503010924180/tostadas-totofast,Cereals and potatoes,Bread,TOSTADAS | TOTOFAST
Caldo Vegetal,Caldo Vegetal,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503010938149/caldo-vegetal,unknown,unknown,CALDO VEGETAL | CALDO VEGETAL
Suplemento Alimenticio AJO,Tecnonatura,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503010997207/suplemento-alimenticio-ajo-tecnonatura,unknown,unknown,SUPLEMENTO ALIMENTICIO AJO | TECNONATURA
Espresso Café Tostado y Molifo,Gila Café,b,1.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503011060283/espresso-cafe-tostado-y-molifo-gila-cafe,unknown,unknown,ESPRESSO CAFÉ TOSTADO Y MOLIFO | GILA CAFÉ
Tostada,Tortiely,unknown,,427.0,,,3.0,16.0,64.0,7.0,8.0,,http://world-en.openfoodfacts.org/product/7503011076062/tostada-tortiely,unknown,unknown,TOSTADA | TORTIELY
Aceite de ajonjolí extra virgen,Inés,c,,900.0,0.0,0.0,14.3,100.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503011263004/aceite-de-ajonjoli-extra-virgen-ines,Cereals and potatoes,Cereals,ACEITE DE AJONJOLÍ EXTRA VIRGEN | INÉS
Aceite de ajonjoli tostado,Inés,c,2.0,830.0,0.0,0.0,14.0,92.0,0.0,0.0,,,http://world-en.openfoodfacts.org/product/7503011263042/aceite-de-ajonjoli-tostado-ines,Cereals and potatoes,Cereals,ACEITE DE AJONJOLI TOSTADO | INÉS
Aceite de ajonjolí picante Inés,Inés,unknown,2.0,830.0,,,13.0,92.0,0.0,0.0,,0.0,http://world-en.openfoodfacts.org/product/7503011263080/aceite-de-ajonjoli-picante-ines,Cereals and potatoes,Cereals,ACEITE DE AJONJOLÍ PICANTE INÉS | INÉS
Aceite de Cacahuate Tostado,Inés,b,2.0,,0.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,http://world-en.openfoodfacts.org/product/7503011263189/aceite-de-cacahuate-tostado-ines,Fat and sauces,Fats,ACEITE DE CACAHUATE TOSTADO | INÉS
Aceite De Oliva Extra Virgen,Inés,unknown,2.0,,0.0,0.0,13.0,91.0,0.0,0.0,0.0,,http://world-en.openfoodfacts.org/product/7503011263646/aceite-de-oliva-extra-virgen-ines,Fat and sauces,Fats,ACEITE DE OLIVA EXTRA VIRGEN | INÉS
aceite de linaza,ines,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503011263783/aceite-de-linaza-ines,unknown,unknown,ACEITE DE LINAZA | INES
Aceite De Coco Extra Virgen,Inés,unknown,2.0,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503011263882/aceite-de-coco-extra-virgen-ines,Fat and sauces,Fats,ACEITE DE COCO EXTRA VIRGEN | INÉS
Kiwi Verde,Zespri,unknown,,53.0,,,,0.6,9.8,0.8,,,http://world-en.openfoodfacts.org/product/7503011300310/kiwi-verde-zespri,unknown,unknown,KIWI VERDE | ZESPRI
Stevia Super Life con Fibra,Super Life,unknown,4.0,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503011325023/stevia-super-life-con-fibra,unknown,unknown,STEVIA SUPER LIFE CON FIBRA | SUPER LIFE
Stevia Super Life Bio,Super Life,unknown,4.0,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503011325108/stevia-super-life-bio,unknown,unknown,STEVIA SUPER LIFE BIO | SUPER LIFE
Stevia,Super life,unknown,4.0,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503011325238/stevia-super-life,unknown,unknown,STEVIA | SUPER LIFE
Stevia + Monk Fruit Packets,"Super life Bio, Super Life",not-applicable,4.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,http://world-en.openfoodfacts.org/product/7503011325252/stevia-monk-fruit-packets-super-life-bio,unknown,unknown,"STEVIA + MONK FRUIT PACKETS | SUPER LIFE BIO, SUPER LIFE"
Stevia + Monk Fruit Packets,Super Life,not-applicable,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503011325283/stevia-monk-fruit-packets-super-life,unknown,unknown,STEVIA + MONK FRUIT PACKETS | SUPER LIFE
México,Stevia monk,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503011325368/mexico-stevia-monk,unknown,unknown,MÉXICO | STEVIA MONK
Stevia Super Life Bio,Super Life,unknown,4.0,,,,,,,,,1.0,http://world-en.openfoodfacts.org/product/7503011325375/stevia-super-life-bio,unknown,unknown,STEVIA SUPER LIFE BIO | SUPER LIFE
Monk Fruit Sweetener Packets,Super Life,a,4.0,9.0,0.0,0.007,0.0,0.0,2.0,0.0,0.0,2.0,http://world-en.openfoodfacts.org/product/7503011325450/monk-fruit-sweetener-packets-super-life,Sugary snacks,Sweets,MONK FRUIT SWEETENER PACKETS | SUPER LIFE
Cacahuate garapiñado sin azucar añadida,Súper Life,a,4.0,487.0,3.0,0.006,5.0,41.0,19.0,19.0,7.0,1.0,http://world-en.openfoodfacts.org/product/7503011325634/cacahuate-garapinado-sin-azucar-anadida-super-life,Salty snacks,Nuts,CACAHUATE GARAPIÑADO SIN AZUCAR AÑADIDA | SÚPER LIFE
Monk Life,"Monk life, Super Life",unknown,,0.0,0.0,0.001,0.0,0.0,0.0,0.0,0.0,,http://world-en.openfoodfacts.org/product/7503011325900/monk-life,unknown,unknown,"MONK LIFE | MONK LIFE, SUPER LIFE"
GFree,Health Adiccton,unknown,,328.809538341704,,,,5.95238095238095,36.6666657584054,32.1428571428571,9.99999954586937,,http://world-en.openfoodfacts.org/product/7503011360192/gfree-health-adiccton,unknown,unknown,GFREE | HEALTH ADICCTON
Omega 3,Healthaddiction,unknown,,19.5799999237061,,,,1.98000001907349,,0.439999997615814,,,http://world-en.openfoodfacts.org/product/7503011360239/omega-3-healthaddiction,unknown,unknown,OMEGA 3 | HEALTHADDICTION
No se,HEALTHADDICTION,unknown,,106.666668256124,,,,,16.6666666666667,10.0000003973643,,,http://world-en.openfoodfacts.org/product/7503011360277/no-se-healthaddiction,unknown,unknown,NO SE | HEALTHADDICTION
Vegan Protein,Health addiction,unknown,,368.0,,,,3.67,3.67,80.0,,,http://world-en.openfoodfacts.org/product/7503011360291/vegan-protein-health-addiction,unknown,unknown,VEGAN PROTEIN | HEALTH ADDICTION
Pasitas cubiertas con chocolate Choc & Latte,Choc & Latte,d,4.0,,13.6,0.108,26.4,29.4,50.4,7.5,5.0,3.0,http://world-en.openfoodfacts.org/product/7503011690404/pasitas-cubiertas-con-chocolate-choc-latte,Fruits and vegetables,Dried fruits,PASITAS CUBIERTAS CON CHOCOLATE CHOC & LATTE | CHOC & LATTE
Miel De Abeja,Enature,unknown,,343.0,76.2,0.0,,0.0,85.7,0.0,0.0,,http://world-en.openfoodfacts.org/product/7503011913381/miel-de-abeja-enature,unknown,unknown,MIEL DE ABEJA | ENATURE
Café capuccino clásico,Caffé Gardello,e,4.0,,41.0,0.173,7.0,13.0,76.0,3.0,2.0,3.0,http://world-en.openfoodfacts.org/product/7503011960019/cafe-capuccino-clasico-caffe-gardello,unknown,unknown,CAFÉ CAPUCCINO CLÁSICO | CAFFÉ GARDELLO
Café instantáneo - Capuccino vainilla,Caffé Gardello,unknown,4.0,436.0,41.0,0.173,7.0,13.0,76.0,3.0,2.0,2.0,http://world-en.openfoodfacts.org/product/7503011960033/cafe-instantaneo-capuccino-vainilla-caffe-gardello,unknown,unknown,CAFÉ INSTANTÁNEO - CAPUCCINO VAINILLA | CAFFÉ GARDELLO
Kirilunch  Clasico Integral,Kir,unknown,,213.888888888889,1.99999994701809,,1.11111111111111,4.61111121707492,15.2222220102946,4.11111116409302,0.722222195731269,,http://world-en.openfoodfacts.org/product/7503012055073/kirilunch-clasico-integral-kir,unknown,unknown,KIRILUNCH  CLASICO INTEGRAL | KIR
Botana De Maíz Inflado Sabor Chile Y Limón,SmartChips,unknown,,425.0,0.4,2.27,0.5,10.6,71.3,11.1,13.3,,http://world-en.openfoodfacts.org/product/7503012067144/botana-de-maiz-inflado-sabor-chile-y-limon-smartchips,unknown,unknown,BOTANA DE MAÍZ INFLADO SABOR CHILE Y LIMÓN | SMARTCHIPS
Rice Cakes,KMD México Kosher Pareve,unknown,,,,,,,,,,,http://world-en.openfoodfacts.org/product/7503012067304/rice-cakes-kmd-mexico-kosher-pareve,unknown,unknown,RICE CAKES | KMD MÉXICO KOSHER PAREVE
Machaca,La Gacha,unknown,,400.0,,0.68,,20.0,0.0,56.7,,,http://world-en.openfoodfacts.org/product/7503012069049/machaca-la-gacha,unknown,unknown,MACHACA | LA GACHA
9 huevos,Kaki,a,1.0,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503012162085/9-huevos-kaki,Fish Meat Eggs,Eggs,9 HUEVOS | KAKI
huevos de gallina libre de jaula,Henne,unknown,,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503012162221/huevos-de-gallina-libre-de-jaula-henne,Fish Meat Eggs,Eggs,HUEVOS DE GALLINA LIBRE DE JAULA | HENNE
Huevos de gallina libre de jaula,Henne,unknown,,,,,,,,,,0.0,http://world-en.openfoodfacts.org/product/7503012162238/huevos-de-gallina-libre-de-jaula-henne,Fish Meat Eggs,Eggs,HUEVOS DE GALLINA LIBRE DE JAULA | HENNE
Tortilla de nopal t,Tío Beto,unknown,,96.0,,,,,20.0,4.0,8.0,,http://world-en.openfoodfacts.org/product/7503012278045/tortilla-de-nopal-t-tio-beto,unknown,unknown,TORTILLA DE NOPAL T | TÍO BETO
Tostadas de Maiz con Ajonjoli y Linaza,Tio Beto,c,,449.0,0.0,0.0284,6.34,18.9,61.0,8.54,8.07,,http://world-en.openfoodfacts.org/product/7503012278212/tostadas-de-maiz-con-ajonjoli-y-linaza-tio-beto,unknown,unknown,TOSTADAS DE MAIZ CON AJONJOLI Y LINAZA | TIO BETO
Jajsjaaj,Te reca verde,unknown,,368.0,8.25,,,,9.19999980926514,,,,http://world-en.openfoodfacts.org/product/7503012487324/jajsjaaj-te-reca-verde,unknown,unknown,JAJSJAAJ | TE RECA VERDE
Gomitas De Grenetina Sabor Uva Y Mango,Morimoto,unknown,,398.0,12.0,0.03,0.0,0.0,90.0,6.6,0.0,,http://world-en.openfoodfacts.org/product/7503012633042/gomitas-de-grenetina-sabor-uva-y-mango-morimoto,unknown,unknown,GOMITAS DE GRENETINA SABOR UVA Y MANGO | MORIMOTO
